;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean
;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta
21;2017-04-30 17:06:23;0.0541;0.0128;43.8002;117;ASCENDING;S1B;4.0117;0.6939;38.7652;2.0656;0.2359;2017-04-30 17:06:23;0.0826;0.0187;44.5898;117;ASCENDING;S1B;2.9199;0.3874;29.7652;1.6384;0.2257;2017-04-30 17:06:23;0.0431;0.0115;43.6388;117;ASCENDING;S1B;3.2975;0.2049;37.0606;1.6377;0.2677;2017-04-30 17:06:23;3.4067;35.1970;1.6370;0.4288;0.0600;0.0143;117;ASCENDING;S1B;44.0096;2017-04-30 17:06:23;0.0852;0.0141;42.5371;117;ASCENDING;S1B;1.3773;0.8496;26.4129;0.2660;0.1649;2017-04-30 17:06:23;0.0843;0.0162;43.6448;117;ASCENDING;S1B;0.6363;0.5533;20.0606;0.3075;0.1915;2017-04-30 17:06:23;0.0605;0.0131;43.4849;117;ASCENDING;S1B;2.1638;0.3402;28.0606;0.6392;0.2161;2017-04-30 17:06:23;1.4386;24.8447;0.3984;0.5810;0.0767;0.0144;117;ASCENDING;S1B;43.2223;2017-04-30 17:06:23;0.0191;0.0119;43.6910;117;ASCENDING;S1B;3.0557;0.9128;28.8826;2.2109;0.6228;2017-04-30 17:06:23;0.0250;0.0077;43.0186;117;ASCENDING;S1B;4.0496;0.5500;29.8826;2.0936;0.3075;2017-04-30 17:06:23;0.0385;0.0163;42.5561;117;ASCENDING;S1B;3.3222;0.1725;27.0606;1.6203;0.4242;2017-04-30 17:06:23;3.5888;28.6086;1.9667;0.5451;0.0275;0.0120;117;ASCENDING;S1B;43.0886;2017-04-30 17:06:23;0.0651;0.0225;41.0121;117;ASCENDING;S1B;;;;;0.3457;2017-04-30 17:06:23;0.0441;0.0234;42.6715;117;ASCENDING;S1B;;;;;0.5290;2017-04-30 17:06:23;0.0673;0.0221;43.1360;117;ASCENDING;S1B;;;;;0.3281;2017-04-30 17:06:23;;;;;0.0588;0.0226;117;ASCENDING;S1B;42.2732
22;2017-05-01 16:58:54;0.0473;0.0089;34.7323;44;ASCENDING;S1A;4.0428;0.6634;38.9394;2.1074;0.1888;2017-05-01 16:58:54;0.0771;0.0275;35.4359;44;ASCENDING;S1A;2.9655;0.3648;29.9394;1.6942;0.3568;2017-05-01 16:58:54;0.0743;0.0155;34.5801;44;ASCENDING;S1A;3.3330;0.1926;37.7576;1.7027;0.2090;2017-05-01 16:58:54;3.4428;35.5455;1.6834;0.4069;0.0662;0.0173;44;ASCENDING;S1A;34.9161;2017-05-01 16:58:54;0.1105;0.0277;33.4414;44;ASCENDING;S1A;1.4322;0.8303;26.8485;0.2803;0.2507;2017-05-01 16:58:54;0.0899;0.0391;34.6268;44;ASCENDING;S1A;0.6641;0.5448;20.7576;0.3319;0.4352;2017-05-01 16:58:54;0.0975;0.0285;34.2538;44;ASCENDING;S1A;2.2242;0.3355;28.7576;0.6647;0.2918;2017-05-01 16:58:54;1.4866;25.4546;0.4257;0.5702;0.0993;0.0318;44;ASCENDING;S1A;34.1073;2017-05-01 16:58:54;0.0264;0.0119;34.5197;44;ASCENDING;S1A;3.1096;0.9000;28.9697;2.2666;0.4521;2017-05-01 16:58:54;0.0339;0.0147;33.8689;44;ASCENDING;S1A;4.1116;0.5430;29.9697;2.1836;0.4348;2017-05-01 16:58:54;0.0379;0.0144;33.3469;44;ASCENDING;S1A;3.3682;0.1653;27.7576;1.6693;0.3809;2017-05-01 16:58:54;3.6421;28.8990;2.0301;0.5361;0.0327;0.0137;44;ASCENDING;S1A;33.9118;2017-05-01 16:58:54;0.0905;0.0311;31.6267;44;ASCENDING;S1A;;;;;0.3434;2017-05-01 16:58:54;0.0930;0.0592;33.4599;44;ASCENDING;S1A;;;;;0.6365;2017-05-01 16:58:54;0.0842;0.0298;33.9513;44;ASCENDING;S1A;;;;;0.3541;2017-05-01 16:58:54;;;;;0.0892;0.0400;44;ASCENDING;S1A;33.0126
23;2017-05-04 05:25:31;0.0368;0.0123;34.4408;168;DESCENDING;S1B;4.0717;0.7189;39.0000;2.2541;0.3334;2017-05-04 05:25:31;0.0568;0.0114;34.6045;168;DESCENDING;S1B;3.1299;0.4023;30.0000;1.9165;0.2004;2017-05-04 05:25:31;0.0504;0.0144;35.6920;168;DESCENDING;S1B;3.3375;0.2069;38.0000;1.9503;0.2866;2017-05-04 05:25:31;3.5055;35.6667;1.9285;0.4427;0.0480;0.0127;168;DESCENDING;S1B;34.9124;2017-05-04 05:25:31;0.1302;0.0275;36.5738;168;DESCENDING;S1B;1.7739;0.8751;27.0000;0.5078;0.2110;2017-05-04 05:25:31;0.0857;0.0214;35.5700;168;DESCENDING;S1B;0.8678;0.5719;21.0000;0.4723;0.2502;2017-05-04 05:25:31;0.0927;0.0205;34.5804;168;DESCENDING;S1B;2.4457;0.3502;29.0000;0.7640;0.2212;2017-05-04 05:25:31;1.7237;25.6667;0.5908;0.5991;0.1029;0.0231;168;DESCENDING;S1B;35.5747;2017-05-04 05:25:31;0.0219;0.0100;35.3928;168;DESCENDING;S1B;3.3512;0.9163;29.0000;2.4247;0.4566;2017-05-04 05:25:31;0.0271;0.0075;36.0938;168;DESCENDING;S1B;4.3059;0.5559;30.0000;2.4789;0.2779;2017-05-04 05:25:31;0.0286;0.0125;35.9114;168;DESCENDING;S1B;3.5241;0.1767;28.0000;1.8746;0.4358;2017-05-04 05:25:31;3.7820;29.0000;2.2417;0.5496;0.0259;0.0100;168;DESCENDING;S1B;35.7994;2017-05-04 05:25:31;0.0571;0.0097;37.3214;168;DESCENDING;S1B;;;;;0.1691;2017-05-04 05:25:31;0.0569;0.0123;36.2433;168;DESCENDING;S1B;;;;;0.2160;2017-05-04 05:25:31;0.0420;0.0146;35.8222;168;DESCENDING;S1B;;;;;0.3483;2017-05-04 05:25:31;;;;;0.0520;0.0122;168;DESCENDING;S1B;36.4623
24;2017-05-05 05:18:06;0.0501;0.0141;43.1679;95;DESCENDING;S1A;4.0799;0.7640;39.0000;2.3139;0.2818;2017-05-05 05:18:06;0.0497;0.0140;43.0150;95;DESCENDING;S1A;3.1971;0.4394;30.0000;2.0083;0.2820;2017-05-05 05:18:06;0.0576;0.0213;44.3147;95;DESCENDING;S1A;3.3340;0.2285;38.0000;2.0521;0.3701;2017-05-05 05:18:06;3.5282;35.6667;2.0322;0.4773;0.0525;0.0165;95;DESCENDING;S1A;43.4992;2017-05-05 05:18:06;0.0798;0.0225;45.5565;95;DESCENDING;S1A;1.9199;0.9085;27.0000;0.6085;0.2818;2017-05-05 05:18:06;0.0723;0.0290;43.8321;95;DESCENDING;S1A;0.9556;0.5853;21.0000;0.5321;0.4011;2017-05-05 05:18:06;0.0628;0.0264;43.0792;95;DESCENDING;S1A;2.5366;0.3611;29.0000;0.8050;0.4201;2017-05-05 05:18:06;1.8236;25.6667;0.6613;0.6183;0.0716;0.0260;95;DESCENDING;S1A;44.1559;2017-05-05 05:18:06;0.0251;0.0066;43.8780;95;DESCENDING;S1A;3.4522;0.9136;29.0000;2.4876;0.2647;2017-05-05 05:18:06;0.0221;0.0057;45.0718;95;DESCENDING;S1A;4.3841;0.5497;30.0000;2.5984;0.2560;2017-05-05 05:18:06;0.0255;0.0070;44.6274;95;DESCENDING;S1A;3.5874;0.1725;28.0000;1.9598;0.2754;2017-05-05 05:18:06;3.8370;29.0000;2.3275;0.5453;0.0242;0.0064;95;DESCENDING;S1A;44.5257;2017-05-05 05:18:06;0.0553;0.0100;46.1197;95;DESCENDING;S1A;;;;;0.1812;2017-05-05 05:18:06;0.0551;0.0091;44.8883;95;DESCENDING;S1A;;;;;0.1644;2017-05-05 05:18:06;0.0281;0.0111;44.5148;95;DESCENDING;S1A;;;;;0.3946;2017-05-05 05:18:06;;;;;0.0462;0.0101;95;DESCENDING;S1A;45.1743
25;2017-05-06 17:07:06;0.0201;0.0076;43.9581;117;ASCENDING;S1A;4.0923;0.7059;39.0000;2.4036;0.3764;2017-05-06 17:07:06;0.0463;0.0131;44.6879;117;ASCENDING;S1A;3.2980;0.3978;30.0000;2.1461;0.2821;2017-05-06 17:07:06;0.0415;0.0167;43.8642;117;ASCENDING;S1A;3.3286;0.2138;38.0000;2.2050;0.4024;2017-05-06 17:07:06;3.5622;35.6667;2.1877;0.4392;0.0360;0.0124;117;ASCENDING;S1A;44.1700;2017-05-06 17:07:06;0.0806;0.0221;42.5064;117;ASCENDING;S1A;2.1390;0.8465;27.0000;0.7596;0.2744;2017-05-06 17:07:06;0.0753;0.0162;43.8729;117;ASCENDING;S1A;1.0874;0.5649;21.0000;0.6217;0.2147;2017-05-06 17:07:06;0.0739;0.0195;43.5208;117;ASCENDING;S1A;2.6728;0.3417;29.0000;0.8665;0.2640;2017-05-06 17:07:06;1.9733;25.6667;0.7670;0.5844;0.0766;0.0193;117;ASCENDING;S1A;43.3000;2017-05-06 17:07:06;0.0198;0.0066;43.7623;117;ASCENDING;S1A;3.6036;0.8843;29.0000;2.5818;0.3345;2017-05-06 17:07:06;0.0220;0.0083;42.6202;117;ASCENDING;S1A;4.5015;0.5222;30.0000;2.7777;0.3770;2017-05-06 17:07:06;0.0213;0.0088;42.5441;117;ASCENDING;S1A;3.6824;0.1593;28.0000;2.0876;0.4109;2017-05-06 17:07:06;3.9194;29.0000;2.4563;0.5219;0.0211;0.0079;117;ASCENDING;S1A;42.9755;2017-05-06 17:07:06;0.1035;0.0171;40.7729;117;ASCENDING;S1A;;;;;0.1653;2017-05-06 17:07:06;0.0724;0.0161;42.5061;117;ASCENDING;S1A;;;;;0.2227;2017-05-06 17:07:06;0.0698;0.0155;42.9806;117;ASCENDING;S1A;;;;;0.2226;2017-05-06 17:07:06;;;;;0.0819;0.0163;117;ASCENDING;S1A;42.0865
26;2017-05-10 05:26:15;0.0288;0.0045;34.6295;168;DESCENDING;S1A;4.1177;0.7589;39.7292;2.6152;0.1570;2017-05-10 05:26:15;0.0434;0.0159;34.5387;168;DESCENDING;S1A;3.5324;0.4277;31.0764;2.4698;0.3661;2017-05-10 05:26:15;0.0234;0.0162;35.8411;168;DESCENDING;S1A;3.3076;0.2177;38.7639;2.5591;0.6915;2017-05-10 05:26:15;3.6380;36.5232;2.5530;0.4681;0.0319;0.0122;168;DESCENDING;S1A;35.0031;2017-05-10 05:26:15;0.0897;0.0267;36.7567;168;DESCENDING;S1A;2.6665;0.9139;27.7639;1.1286;0.2972;2017-05-10 05:26:15;0.0838;0.0203;35.0124;168;DESCENDING;S1A;1.4098;0.5914;21.8681;0.8388;0.2422;2017-05-10 05:26:15;0.0560;0.0174;34.3360;168;DESCENDING;S1A;2.9965;0.3568;29.5903;1.0157;0.3104;2017-05-10 05:26:15;2.3327;26.4074;1.0237;0.6207;0.0765;0.0214;168;DESCENDING;S1A;35.3684;2017-05-10 05:26:15;0.0159;0.0107;34.9110;168;DESCENDING;S1A;3.9666;0.9301;29.7986;2.8049;0.6712;2017-05-10 05:26:15;0.0215;0.0085;38.8323;168;DESCENDING;S1A;4.7796;0.5823;30.7986;3.1887;0.3933;2017-05-10 05:26:15;0.0275;0.0068;35.0315;168;DESCENDING;S1A;4.0091;0.1825;28.7986;2.3873;0.2470;2017-05-10 05:26:15;4.1767;29.7986;2.7551;0.5650;0.0216;0.0086;168;DESCENDING;S1A;36.2583;2017-05-10 05:26:15;0.0950;0.0194;36.3301;168;DESCENDING;S1A;;;;;0.2043;2017-05-10 05:26:15;0.0684;0.0268;36.3521;168;DESCENDING;S1A;;;;;0.3918;2017-05-10 05:26:15;0.0578;0.0234;35.8234;168;DESCENDING;S1A;;;;;0.4044;2017-05-10 05:26:15;;;;;0.0737;0.0232;168;DESCENDING;S1A;36.1686
27;2017-05-11 05:17:16;0.0438;0.0067;44.1926;95;DESCENDING;S1B;4.1102;0.7143;43.2292;2.6857;0.1531;2017-05-11 05:17:16;0.0430;0.0145;42.9373;95;DESCENDING;S1B;3.5951;0.3905;36.2431;2.5722;0.3365;2017-05-11 05:17:16;0.0484;0.0123;44.3669;95;DESCENDING;S1B;3.2627;0.2026;42.4306;2.6495;0.2532;2017-05-11 05:17:16;3.6430;40.6343;2.6681;0.4358;0.0451;0.0111;95;DESCENDING;S1B;43.8323;2017-05-11 05:17:16;0.0595;0.0166;45.8813;95;DESCENDING;S1B;2.8907;0.8709;31.4306;1.3081;0.2784;2017-05-11 05:17:16;0.0586;0.0163;44.8179;95;DESCENDING;S1B;1.5697;0.5879;26.0347;0.9370;0.2778;2017-05-11 05:17:16;0.0636;0.0258;43.0289;95;DESCENDING;S1B;3.1155;0.3448;32.4236;1.0838;0.4046;2017-05-11 05:17:16;2.4804;29.9630;1.1423;0.6012;0.0606;0.0195;95;DESCENDING;S1B;44.5760;2017-05-11 05:17:16;0.0197;0.0050;43.9251;95;DESCENDING;S1B;4.1138;0.9124;33.6319;2.8831;0.2548;2017-05-11 05:17:16;0.0154;0.0055;45.0769;95;DESCENDING;S1B;4.8786;0.5528;34.6319;3.2727;0.3558;2017-05-11 05:17:16;0.0157;0.0056;44.6370;95;DESCENDING;S1B;4.4837;0.1709;32.6319;2.4793;0.3576;2017-05-11 05:17:16;4.4834;33.6319;2.8331;0.5454;0.0169;0.0054;95;DESCENDING;S1B;44.5464;2017-05-11 05:17:16;0.0605;0.0148;45.5808;95;DESCENDING;S1B;;;;;0.2447;2017-05-11 05:17:16;0.0365;0.0190;45.1256;95;DESCENDING;S1B;;;;;0.5196;2017-05-11 05:17:16;0.0334;0.0125;44.4886;95;DESCENDING;S1B;;;;;0.3760;2017-05-11 05:17:16;;;;;0.0435;0.0154;95;DESCENDING;S1B;45.0650
28;2017-05-12 17:06:23;0.0241;0.0080;43.8286;117;ASCENDING;S1B;4.0989;0.6382;48.4792;2.7916;0.3336;2017-05-12 17:06:23;0.0238;0.0105;44.6270;117;ASCENDING;S1B;3.6893;0.3513;43.9931;2.7257;0.4406;2017-05-12 17:06:23;0.0252;0.0122;43.6504;117;ASCENDING;S1B;3.1954;0.1914;47.9306;2.7850;0.4846;2017-05-12 17:06:23;3.6505;46.8009;2.8409;0.3936;0.0244;0.0102;117;ASCENDING;S1B;44.0353;2017-05-12 17:06:23;0.0779;0.0214;42.5124;117;ASCENDING;S1B;3.2271;0.7871;36.9306;1.5774;0.2746;2017-05-12 17:06:23;0.0645;0.0206;43.7046;117;ASCENDING;S1B;1.8096;0.5764;32.2847;1.0843;0.3188;2017-05-12 17:06:23;0.0610;0.0217;43.4594;117;ASCENDING;S1B;3.2939;0.3227;36.6736;1.1860;0.3554;2017-05-12 17:06:23;2.7019;35.2963;1.3201;0.5621;0.0678;0.0212;117;ASCENDING;S1B;43.2255;2017-05-12 17:06:23;0.0129;0.0080;43.7285;117;ASCENDING;S1B;4.3347;0.8719;39.3819;3.0005;0.6168;2017-05-12 17:06:23;0.0120;0.0068;42.9083;117;ASCENDING;S1B;5.0270;0.5143;40.3819;3.3987;0.5654;2017-05-12 17:06:23;0.0277;0.0055;42.5266;117;ASCENDING;S1B;4.6660;0.1542;38.3819;2.6173;0.1996;2017-05-12 17:06:23;4.6054;39.3819;2.9502;0.5135;0.0175;0.0068;117;ASCENDING;S1B;43.0545;2017-05-12 17:06:23;0.0537;0.0198;40.8920;117;ASCENDING;S1B;;;;;0.3685;2017-05-12 17:06:23;0.0581;0.0232;42.6417;117;ASCENDING;S1B;;;;;0.3986;2017-05-12 17:06:23;0.1333;0.0159;43.1395;117;ASCENDING;S1B;;;;;0.1195;2017-05-12 17:06:23;;;;;0.0817;0.0196;117;ASCENDING;S1B;42.2244
29;2017-05-13 16:58:55;0.0233;0.0076;34.7696;44;ASCENDING;S1A;4.0917;0.6204;51.8333;2.8592;0.3268;2017-05-13 16:58:55;0.0194;0.0159;35.4499;44;ASCENDING;S1A;3.7494;0.3347;48.9444;2.8238;0.8185;2017-05-13 16:58:55;0.0222;0.0113;34.5856;44;ASCENDING;S1A;3.1523;0.1825;51.4444;2.8716;0.5081;2017-05-13 16:58:55;3.6553;50.7407;2.9512;0.3792;0.0217;0.0116;44;ASCENDING;S1A;34.9350;2017-05-13 16:58:55;0.0666;0.0158;33.3975;44;ASCENDING;S1A;3.4420;0.7695;40.4444;1.7494;0.2364;2017-05-13 16:58:55;0.0952;0.0158;34.5639;44;ASCENDING;S1A;1.9628;0.5689;36.2778;1.1784;0.1658;2017-05-13 16:58:55;0.0799;0.0174;34.3023;44;ASCENDING;S1A;3.4079;0.3182;39.3889;1.2513;0.2183;2017-05-13 16:58:55;2.8434;38.7037;1.4337;0.5522;0.0806;0.0163;44;ASCENDING;S1A;34.0879;2017-05-13 16:58:55;0.0139;0.0086;34.6498;44;ASCENDING;S1A;4.4759;0.8903;43.0556;3.0755;0.6176;2017-05-13 16:58:55;0.0204;0.0061;33.8068;44;ASCENDING;S1A;5.1218;0.5272;44.0556;3.4792;0.2967;2017-05-13 16:58:55;0.0211;0.0069;33.3546;44;ASCENDING;S1A;4.7825;0.1606;42.0556;2.7055;0.3276;2017-05-13 16:58:55;4.6833;43.0556;3.0250;0.5260;0.0185;0.0072;44;ASCENDING;S1A;33.9370;2017-05-13 16:58:55;0.1030;0.0120;31.7341;44;ASCENDING;S1A;;;;;0.1166;2017-05-13 16:58:55;0.0839;0.0116;33.4130;44;ASCENDING;S1A;;;;;0.1387;2017-05-13 16:58:55;0.1306;0.0179;33.9538;44;ASCENDING;S1A;;;;;0.1370;2017-05-13 16:58:55;;;;;0.1058;0.0138;44;ASCENDING;S1A;33.0336
30;2017-05-16 05:25:36;0.0437;0.0123;34.9537;168;DESCENDING;S1B;4.0740;0.7094;60.5417;3.0301;0.2811;2017-05-16 05:25:36;0.0403;0.0122;34.7918;168;DESCENDING;S1B;3.8979;0.3898;61.4375;3.0689;0.3021;2017-05-16 05:25:36;0.0485;0.0129;35.9648;168;DESCENDING;S1B;3.0436;0.2019;60.4375;3.0841;0.2666;2017-05-16 05:25:36;3.6666;60.8055;3.2227;0.4337;0.0442;0.0125;168;DESCENDING;S1B;35.2368;2017-05-16 05:25:36;0.0913;0.0232;36.4759;168;DESCENDING;S1B;3.9871;0.8553;49.3542;2.1893;0.2543;2017-05-16 05:25:36;0.0660;0.0255;34.5568;168;DESCENDING;S1B;2.3564;0.5909;46.2917;1.4201;0.3865;2017-05-16 05:25:36;0.0839;0.0229;34.3155;168;DESCENDING;S1B;3.6994;0.3403;46.3542;1.4233;0.2728;2017-05-16 05:25:36;3.2042;47.3333;1.7254;0.5955;0.0804;0.0239;168;DESCENDING;S1B;35.1160;2017-05-16 05:25:36;0.0225;0.0079;34.9840;168;DESCENDING;S1B;4.8317;0.9471;52.3365;3.2677;0.3520;2017-05-16 05:25:36;0.0245;0.0109;36.8051;168;DESCENDING;S1B;5.3612;0.5910;53.3205;3.6753;0.4468;2017-05-16 05:25:36;0.0174;0.0059;35.7914;168;DESCENDING;S1B;5.0768;0.1726;51.2917;2.9251;0.3406;2017-05-16 05:25:36;4.8832;52.2708;3.2116;0.5703;0.0215;0.0083;168;DESCENDING;S1B;35.8602;2017-05-16 05:25:36;0.2287;0.0371;37.2419;168;DESCENDING;S1B;;;;;0.1624;2017-05-16 05:25:36;0.2039;0.0225;36.1798;168;DESCENDING;S1B;;;;;0.1106;2017-05-16 05:25:36;0.1536;0.0155;35.7818;168;DESCENDING;S1B;;;;;0.1007;2017-05-16 05:25:36;;;;;0.1954;0.0251;168;DESCENDING;S1B;36.4012
31;2017-05-17 05:18:06;0.0251;0.0085;42.8302;95;DESCENDING;S1A;4.0732;0.6428;63.1417;3.0603;0.3388;2017-05-17 05:18:06;0.0210;0.0135;42.8789;95;DESCENDING;S1A;3.9076;0.3453;63.5375;3.0993;0.6404;2017-05-17 05:18:06;0.0344;0.0086;44.0891;95;DESCENDING;S1A;3.0248;0.1833;62.5375;3.0920;0.2516;2017-05-17 05:18:06;3.6649;63.0722;3.2361;0.3905;0.0268;0.0102;95;DESCENDING;S1A;43.2660;2017-05-17 05:18:06;0.0857;0.0220;45.3611;95;DESCENDING;S1A;4.0921;0.7665;51.0542;2.2901;0.2569;2017-05-17 05:18:06;0.0443;0.0170;43.5081;95;DESCENDING;S1A;2.4547;0.5632;47.6917;1.4805;0.3837;2017-05-17 05:18:06;0.0604;0.0115;43.0751;95;DESCENDING;S1A;3.7659;0.3211;48.0542;1.4860;0.1907;2017-05-17 05:18:06;3.2820;48.9333;1.7973;0.5502;0.0635;0.0168;95;DESCENDING;S1A;43.9815;2017-05-17 05:18:06;0.0183;0.0035;44.2061;95;DESCENDING;S1A;4.8903;0.8978;53.9519;3.3142;0.1910;2017-05-17 05:18:06;0.0193;0.0054;44.9264;95;DESCENDING;S1A;5.4020;0.5506;54.8590;3.6756;0.2779;2017-05-17 05:18:06;0.0192;0.0064;44.7033;95;DESCENDING;S1A;5.1281;0.1604;52.6917;2.9489;0.3349;2017-05-17 05:18:06;4.9319;53.5708;3.2327;0.5363;0.0190;0.0051;95;DESCENDING;S1A;44.6119;2017-05-17 05:18:06;0.0474;0.0066;46.5205;95;DESCENDING;S1A;;;;;0.1390;2017-05-17 05:18:06;0.0499;0.0053;44.8331;95;DESCENDING;S1A;;;;;0.1053;2017-05-17 05:18:06;0.0792;0.0064;44.4683;95;DESCENDING;S1A;;;;;0.0806;2017-05-17 05:18:06;;;;;0.0589;0.0061;95;DESCENDING;S1A;45.2740
32;2017-05-18 17:07:07;0.0171;0.0075;43.9197;117;ASCENDING;S1A;4.0719;0.5675;67.0417;3.1056;0.4386;2017-05-18 17:07:07;0.0187;0.0098;44.6713;117;ASCENDING;S1A;3.9222;0.3011;66.6875;3.1448;0.5251;2017-05-18 17:07:07;0.0291;0.0072;43.8414;117;ASCENDING;S1A;2.9966;0.1671;65.6875;3.1037;0.2475;2017-05-18 17:07:07;3.6625;66.4722;3.2563;0.3452;0.0216;0.0082;117;ASCENDING;S1A;44.1441;2017-05-18 17:07:07;0.0380;0.0155;42.5612;117;ASCENDING;S1A;4.2496;0.6347;53.6042;2.4412;0.4081;2017-05-18 17:07:07;0.0450;0.0232;43.9388;117;ASCENDING;S1A;2.6023;0.5047;49.7917;1.5710;0.5152;2017-05-18 17:07:07;0.0296;0.0166;43.4176;117;ASCENDING;S1A;3.8656;0.2860;50.6042;1.5801;0.5600;2017-05-18 17:07:07;3.3986;51.3333;1.9051;0.4751;0.0375;0.0184;117;ASCENDING;S1A;43.3058;2017-05-18 17:07:07;0.0106;0.0043;43.7077;117;ASCENDING;S1A;4.9782;0.8491;56.3750;3.3839;0.4025;2017-05-18 17:07:07;0.0125;0.0058;42.7950;117;ASCENDING;S1A;5.4632;0.5004;57.1667;3.6760;0.4632;2017-05-18 17:07:07;0.0136;0.0035;42.5241;117;ASCENDING;S1A;5.2050;0.1441;54.7917;2.9845;0.2611;2017-05-18 17:07:07;5.0051;55.5208;3.2643;0.4979;0.0122;0.0045;117;ASCENDING;S1A;43.0089;2017-05-18 17:07:07;0.0758;0.0025;40.5682;117;ASCENDING;S1A;;;;;0.0330;2017-05-18 17:07:07;0.0541;0.0035;42.5505;117;ASCENDING;S1A;;;;;0.0654;2017-05-18 17:07:07;0.0541;0.0070;42.9822;117;ASCENDING;S1A;;;;;0.1289;2017-05-18 17:07:07;;;;;0.0613;0.0043;117;ASCENDING;S1A;42.0337
